sehir,ilce,mahalle
ŞANLIURFA,KARAKÖPRÜ,TÜRKMEN
ŞANLIURFA,KARAKÖPRÜ,YEMİŞLİ
ŞANLIURFA,KARAKÖPRÜ,YIĞINAK
ŞANLIURFA,KARAKÖPRÜ,YUKARIKOŞMA
ŞANLIURFA,KARAKÖPRÜ,ÇIRALI
ŞANLIURFA,KARAKÖPRÜ,ÇİFTEKEMER
ŞANLIURFA,KARAKÖPRÜ,ÖRCÜNLÜ
ŞANLIURFA,KARAKÖPRÜ,ÖVERLER
ŞANLIURFA,KARAKÖPRÜ,ÖZGEDİK
ŞANLIURFA,SURUÇ,ALİGÖR
ŞANLIURFA,SURUÇ,BARIŞ
ŞANLIURFA,SURUÇ,CUMHURİYET
ŞANLIURFA,SURUÇ,DEMOKRASİ
ŞANLIURFA,SURUÇ,HÜRRİYET
ŞANLIURFA,SURUÇ,SARAYALTI
ŞANLIURFA,SURUÇ,YENİŞEHİR
ŞANLIURFA,SURUÇ,YILDIRIM
ŞANLIURFA,SİVEREK,EDİZ
ŞANLIURFA,SİVEREK,FIRAT
ŞANLIURFA,SİVEREK,HAYRİYE
